Group 1,Group 2,Group 3
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56250', 'Distance: 0.09451']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56250', 'Distance: 0.09451']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56250', 'Distance: 0.09451']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56250', 'Distance: 0.09451']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56250', 'Distance: 0.09451']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.37143', 'Distance: 0.09656']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.37143', 'Distance: 0.09656']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56667', 'Distance: 0.09868']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56667', 'Distance: 0.09868']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36842', 'Distance: 0.09957']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36842', 'Distance: 0.09957']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36842', 'Distance: 0.09957']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36842', 'Distance: 0.09957']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.56757', 'Distance: 0.09958']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57143', 'Distance: 0.10344']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36364', 'Distance: 0.10435']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57500', 'Distance: 0.10701']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57576', 'Distance: 0.10777']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57576', 'Distance: 0.10777']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.36000', 'Distance: 0.10799']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35714', 'Distance: 0.11085']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57895', 'Distance: 0.11096']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57895', 'Distance: 0.11096']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57895', 'Distance: 0.11096']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57895', 'Distance: 0.11096']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57895', 'Distance: 0.11096']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.57895', 'Distance: 0.11096']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35294', 'Distance: 0.11505']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35294', 'Distance: 0.11505']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35294', 'Distance: 0.11505']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35294', 'Distance: 0.11505']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58333', 'Distance: 0.11534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35000', 'Distance: 0.11799']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35000', 'Distance: 0.11799']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35000', 'Distance: 0.11799']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35000', 'Distance: 0.11799']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.35000', 'Distance: 0.11799']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58824', 'Distance: 0.12025']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58824', 'Distance: 0.12025']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58824', 'Distance: 0.12025']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.58974', 'Distance: 0.12175']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.34615', 'Distance: 0.12184']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.34615', 'Distance: 0.12184']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.34615', 'Distance: 0.12184']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.59091', 'Distance: 0.12292']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.34375', 'Distance: 0.12424']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.59375', 'Distance: 0.12576']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.59375', 'Distance: 0.12576']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.59524', 'Distance: 0.12725']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.60000', 'Distance: 0.13201']",
